district,target,feature,correlation
Kandy,asthma_live_discharges,no2_ug_m3,-0.21825746759615086
Kandy,asthma_live_discharges,vim_anomaly,-0.08250213806586529
Kandy,asthma_live_discharges,tc_loss_ha,-0.08130886374084013
Kandy,asthma_live_discharges,carbon_gross_emissions_yearly,-0.0785469067556797
Kandy,asthma_live_discharges,vim,-0.07054930449835149
Kandy,asthma_live_discharges,so2_ug_m3,-0.026687135893062052
Kandy,asthma_live_discharges,frp_total,-0.0015824676566134049
Kandy,asthma_live_discharges,pm2.5_ug_m3,0.02873943198740143
Kandy,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.44677029246801675
Kandy,bronchitis_live_discharges,tc_loss_ha,-0.44563888037830474
Kandy,bronchitis_live_discharges,frp_total,-0.13080126825878405
Kandy,bronchitis_live_discharges,pm2.5_ug_m3,-0.030303224123247662
Kandy,bronchitis_live_discharges,so2_ug_m3,0.003360563936635887
Kandy,bronchitis_live_discharges,vim,0.011597623418613099
Kandy,bronchitis_live_discharges,vim_anomaly,0.02029749521309976
Kandy,bronchitis_live_discharges,no2_ug_m3,0.05580195210671551
Kandy,asthma_deaths,no2_ug_m3,-0.33699644387152283
Kandy,asthma_deaths,tc_loss_ha,-0.10274282574534198
Kandy,asthma_deaths,vim_anomaly,-0.10230143906437775
Kandy,asthma_deaths,vim,-0.08693662694373647
Kandy,asthma_deaths,carbon_gross_emissions_yearly,-0.060605364001317726
Kandy,asthma_deaths,so2_ug_m3,-0.02406141835885362
Kandy,asthma_deaths,frp_total,0.006867687824983449
Kandy,asthma_deaths,pm2.5_ug_m3,0.03654532394442349
Kandy,bronchitis_deaths,vim_anomaly,-0.10579007895451899
Kandy,bronchitis_deaths,vim,-0.09063853523764269
Kandy,bronchitis_deaths,frp_total,-0.07915079384047431
Kandy,bronchitis_deaths,tc_loss_ha,-0.05370785016255435
Kandy,bronchitis_deaths,carbon_gross_emissions_yearly,-0.03645509013304488
Kandy,bronchitis_deaths,no2_ug_m3,-0.02229477832624635
Kandy,bronchitis_deaths,so2_ug_m3,0.014120205407883325
Kandy,bronchitis_deaths,pm2.5_ug_m3,0.1072339658950709
Kandy,asthma_cfr,no2_ug_m3,-0.23079340489883993
Kandy,asthma_cfr,tc_loss_ha,-0.13024234398801643
Kandy,asthma_cfr,carbon_gross_emissions_yearly,-0.061551078896416755
Kandy,asthma_cfr,vim_anomaly,-0.03940256130663815
Kandy,asthma_cfr,vim,-0.034692945297155324
Kandy,asthma_cfr,so2_ug_m3,-0.011415337009871842
Kandy,asthma_cfr,frp_total,-0.006677927267774116
Kandy,asthma_cfr,pm2.5_ug_m3,0.03509294920262742
Kandy,bronchitis_cfr,no2_ug_m3,-0.16331722824487732
Kandy,bronchitis_cfr,vim_anomaly,-0.0814577320900926
Kandy,bronchitis_cfr,vim,-0.06325950452177682
Kandy,bronchitis_cfr,so2_ug_m3,-0.01962418701467594
Kandy,bronchitis_cfr,pm2.5_ug_m3,0.07909140590450091
Kandy,bronchitis_cfr,frp_total,0.13805569992030056
Kandy,bronchitis_cfr,tc_loss_ha,0.48765191262994134
Kandy,bronchitis_cfr,carbon_gross_emissions_yearly,0.490425063819432
