metric,district_value,national_avg,difference
pm2.5_ug_m3,13.369872013560606,16.509129603420604,-3.139257589859998
frp_total,44.12340909090909,120.27140909090907,-76.14799999999998
tc_loss_ha,176.72727272727272,473.34545454545446,-296.6181818181817
vim,0.742051136378788,0.6777352525257576,0.06431588385303033
asthma_live_discharges,8724.272727272728,5901.8436363636365,2822.4290909090914
