,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.6518733418459628,0.4500018466899391,0.35436440136149633,-0.7496611260287491,-0.42297950029069814,-0.10895934074311121,-0.2026207105304608,-0.014360171451108003,0.11177137323708516,0.08606036251538372,0.0709876766846401,0.06846801111986844,-0.027836043693185483,-0.1237648735546068,-0.10437528770878803,-0.12631303970432275,0.0005144184574792567,-0.4435258774225769,-0.4569598974758155,-0.43072794400249803
bronchitis_live_discharges,0.6518733418459628,1.0,0.09877550977978108,0.6003209059948362,-0.5687020950323929,-0.846538803623483,-0.2134511197220399,-0.026194136624469073,-0.0237843620059562,-0.08839707639980324,-0.033255388143743285,0.011248096377473924,0.010169444632616442,0.3093571885524798,0.2337481020578616,-0.025167061324968112,-0.028186161899245235,-0.004774551319740825,-0.10889455609599015,-0.11483336483161587,-0.10336828483637538
asthma_deaths,0.4500018466899391,0.09877550977978108,1.0,-0.10884305203901581,-0.32176457232616423,-0.021277932123831667,-0.10782980026535338,-0.1399078877375806,-0.06989513454447306,0.16813642470448104,0.20339136477794065,0.11247437052844696,0.10876182061889553,-0.22643813662986778,-0.26260270139321945,-0.07007520056548196,-0.08192156733052237,-0.0017591455044920058,-0.3041296929815679,-0.31970128727711683,-0.28961174015739083
bronchitis_deaths,0.35436440136149633,0.6003209059948362,-0.10884305203901581,1.0,-0.19598205488321987,-0.32235168930281777,-0.10130126253755066,-0.07872758788290628,-0.005204854440358427,-0.12446770888313512,-0.09381321546715785,0.0551774924626755,0.05477698056729828,0.3262416234123028,0.3017909445772146,-0.09470374910682672,-0.11483533044602541,-0.006174549251960447,-0.17580722124299725,-0.18869568114339194,-0.16390523003195392
asthma_cfr,-0.7496611260287491,-0.5687020950323929,-0.32176457232616423,-0.19598205488321987,1.0,0.6888492163056835,0.18286355117727587,0.07904872137865197,-0.0022228846705483643,-0.11782410602488289,-0.19333399275239693,-0.17184813250255948,-0.16858235893757284,-0.15850820269074625,-0.12950105063414022,0.07166321795271377,0.08829339759053627,-0.0029499376573395293,-0.02373338469209993,-0.01768249153958316,-0.029161037991114917
bronchitis_cfr,-0.42297950029069814,-0.846538803623483,-0.021277932123831667,-0.32235168930281777,0.6888492163056835,1.0,0.203378151355104,-0.07351098934100397,0.002560719772211928,0.0931049238835026,-0.042787693756676376,-0.051001714875952966,-0.049190440220155535,-0.27802190646187,-0.24594713541586474,-0.00520073401786698,-0.008853712654773123,0.0034753291083535593,-0.2316410663573042,-0.23297816983364417,-0.23008478721503292
pm2.5_ug_m3,-0.10895934074311121,-0.2134511197220399,-0.10782980026535338,-0.10130126253755066,0.18286355117727587,0.203378151355104,1.0,-0.25414400105714,0.35529045040961077,0.1628820413960109,0.04766463416960601,0.21908054562107956,0.22899370105936195,-0.12821646378494853,-0.13626414853153876,-0.17583966707960755,0.01601784314043584,-0.3263692528558603,0.00825456094320409,0.011183485292655672,0.005597570046944948
no2_ug_m3,-0.2026207105304608,-0.026194136624469073,-0.1399078877375806,-0.07872758788290628,0.07904872137865197,-0.07351098934100397,-0.25414400105714,1.0,-0.6350627406329441,-0.08307435453461418,-0.03534518776147825,-0.14181442576875766,-0.1431553608643932,0.08462657149242041,0.11276663571727717,0.4903174046554792,0.1005220741428602,0.6953343832276883,0.3356002719899384,0.3363935118581055,0.3343784254615393
so2_ug_m3,-0.014360171451108003,-0.0237843620059562,-0.06989513454447306,-0.005204854440358427,-0.0022228846705483643,0.002560719772211928,0.35529045040961077,-0.6350627406329441,1.0,-0.02946457713789784,-0.10816002189266115,-0.03306006557517805,-0.03079209765914826,-0.010316789416884388,-0.009028156345615185,-0.561593840419574,-0.16679524967210832,-0.7222415430297762,0.019909182914990334,0.021157493848672354,0.018752075183611102
frp_total,0.11177137323708516,-0.08839707639980324,0.16813642470448104,-0.12446770888313512,-0.11782410602488289,0.0931049238835026,0.1628820413960109,-0.08307435453461418,-0.02946457713789784,1.0,0.5660647845821912,0.37284578380887046,0.36516855643858886,0.06503951802470653,0.058103057841369855,-0.07728134121214814,0.036033890346906176,-0.18939304597231557,0.00026025565298543415,-0.00018824783947373944,0.0006648217297509934
frp_mean,0.08606036251538372,-0.033255388143743285,0.20339136477794065,-0.09381321546715785,-0.19333399275239693,-0.042787693756676376,0.04766463416960601,-0.03534518776147825,-0.10816002189266115,0.5660647845821912,1.0,0.7592325584664714,0.7420858125783131,-0.07208785578373035,-0.05649179507663875,0.02130552973502376,0.13690881395883486,-0.1613655197727426,0.07325463073976574,0.06744667064621693,0.0783883276452176
brightness,0.0709876766846401,0.011248096377473924,0.11247437052844696,0.0551774924626755,-0.17184813250255948,-0.051001714875952966,0.21908054562107956,-0.14181442576875766,-0.03306006557517805,0.37284578380887046,0.7592325584664714,1.0,0.9992057080415431,0.0258496791095906,0.04163691438884094,-0.03320131850270682,0.11773768742054562,-0.22847059769395747,0.06514908104898187,0.05973600556790779,0.06993844477484121
bright_t31,0.06846801111986844,0.010169444632616442,0.10876182061889553,0.05477698056729828,-0.16858235893757284,-0.049190440220155535,0.22899370105936195,-0.1431553608643932,-0.03079209765914826,0.36516855643858886,0.7420858125783131,0.9992057080415431,1.0,0.029449339750148084,0.04511163246916381,-0.030652812699354114,0.11993487625249465,-0.22712411431883955,0.061731231616318834,0.0566701247756358,0.0662079488240311
tc_loss_ha,-0.027836043693185483,0.3093571885524798,-0.22643813662986778,0.3262416234123028,-0.15850820269074625,-0.27802190646187,-0.12821646378494853,0.08462657149242041,-0.010316789416884388,0.06503951802470653,-0.07208785578373035,0.0258496791095906,0.029449339750148084,1.0,0.9882973669680357,0.03286182681112912,0.03255090972294852,0.006404102356830174,0.29602963656927594,0.31415076939979464,0.27922188422007144
carbon_gross_emissions_yearly,-0.1237648735546068,0.2337481020578616,-0.26260270139321945,0.3017909445772146,-0.12950105063414022,-0.24594713541586474,-0.13626414853153876,0.11276663571727717,-0.009028156345615185,0.058103057841369855,-0.05649179507663875,0.04163691438884094,0.04511163246916381,0.9882973669680357,1.0,0.04707268875530394,0.049332672799717564,0.006533853080759125,0.38596681613485406,0.40304115438816807,0.3699687235657122
vim,-0.10437528770878803,-0.025167061324968112,-0.07007520056548196,-0.09470374910682672,0.07166321795271377,-0.00520073401786698,-0.17583966707960755,0.4903174046554792,-0.561593840419574,-0.07728134121214814,0.02130552973502376,-0.03320131850270682,-0.030652812699354114,0.03286182681112912,0.04707268875530394,1.0,0.8101889005695322,0.5586072755501202,0.0753464524231551,0.08008050314027068,0.07095851323044947
vim_anomaly,-0.12631303970432275,-0.028186161899245235,-0.08192156733052237,-0.11483533044602541,0.08829339759053627,-0.008853712654773123,0.01601784314043584,0.1005220741428602,-0.16679524967210832,0.036033890346906176,0.13690881395883486,0.11773768742054562,0.11993487625249465,0.03255090972294852,0.049332672799717564,0.8101889005695322,1.0,-0.033164178451329004,0.08780288859292819,0.09342300540026022,0.08259614454241301
vim_climatology,0.0005144184574792567,-0.004774551319740825,-0.0017591455044920058,-0.006174549251960447,-0.0029499376573395293,0.0034753291083535593,-0.3263692528558603,0.6953343832276883,-0.7222415430297762,-0.18939304597231557,-0.1613655197727426,-0.22847059769395747,-0.22712411431883955,0.006404102356830174,0.006533853080759125,0.5586072755501202,-0.033164178451329004,1.0,0.001539874577764036,0.0018375656893278574,0.0012687663580795339
total_population_1k,-0.4435258774225769,-0.10889455609599015,-0.3041296929815679,-0.17580722124299725,-0.02373338469209993,-0.2316410663573042,0.00825456094320409,0.3356002719899384,0.019909182914990334,0.00026025565298543415,0.07325463073976574,0.06514908104898187,0.061731231616318834,0.29602963656927594,0.38596681613485406,0.0753464524231551,0.08780288859292819,0.001539874577764036,1.0,0.999123083481154,0.9992851552290889
male_population_1k,-0.4569598974758155,-0.11483336483161587,-0.31970128727711683,-0.18869568114339194,-0.01768249153958316,-0.23297816983364417,0.011183485292655672,0.3363935118581055,0.021157493848672354,-0.00018824783947373944,0.06744667064621693,0.05973600556790779,0.0566701247756358,0.31415076939979464,0.40304115438816807,0.08008050314027068,0.09342300540026022,0.0018375656893278574,0.999123083481154,1.0,0.9968260069134965
female_population_1k,-0.43072794400249803,-0.10336828483637538,-0.28961174015739083,-0.16390523003195392,-0.029161037991114917,-0.23008478721503292,0.005597570046944948,0.3343784254615393,0.018752075183611102,0.0006648217297509934,0.0783883276452176,0.06993844477484121,0.0662079488240311,0.27922188422007144,0.3699687235657122,0.07095851323044947,0.08259614454241301,0.0012687663580795339,0.9992851552290889,0.9968260069134965,1.0
