district,target,feature,correlation
Kegalle,asthma_live_discharges,no2_ug_m3,-0.1397982377982866
Kegalle,asthma_live_discharges,so2_ug_m3,-0.02463324408094982
Kegalle,asthma_live_discharges,frp_total,0.010112071628854045
Kegalle,asthma_live_discharges,pm2.5_ug_m3,0.034225280265619565
Kegalle,asthma_live_discharges,vim,0.0512831219978282
Kegalle,asthma_live_discharges,vim_anomaly,0.061276072509198455
Kegalle,asthma_live_discharges,carbon_gross_emissions_yearly,0.24932018730655636
Kegalle,asthma_live_discharges,tc_loss_ha,0.27059770633563557
Kegalle,bronchitis_live_discharges,pm2.5_ug_m3,-0.15643443068701685
Kegalle,bronchitis_live_discharges,no2_ug_m3,-0.06393819360354518
Kegalle,bronchitis_live_discharges,so2_ug_m3,-0.04190996443503806
Kegalle,bronchitis_live_discharges,frp_total,0.01738645270406653
Kegalle,bronchitis_live_discharges,vim,0.021197900445713253
Kegalle,bronchitis_live_discharges,vim_anomaly,0.026062683666407665
Kegalle,bronchitis_live_discharges,carbon_gross_emissions_yearly,0.18821492501570475
Kegalle,bronchitis_live_discharges,tc_loss_ha,0.1994043063793587
Kegalle,asthma_deaths,frp_total,-0.11672066408228515
Kegalle,asthma_deaths,so2_ug_m3,0.02672666330970631
Kegalle,asthma_deaths,vim,0.028085241673668875
Kegalle,asthma_deaths,vim_anomaly,0.03324985367289684
Kegalle,asthma_deaths,no2_ug_m3,0.06777017162909482
Kegalle,asthma_deaths,pm2.5_ug_m3,0.2379945026444647
Kegalle,asthma_deaths,tc_loss_ha,0.2674604923047265
Kegalle,asthma_deaths,carbon_gross_emissions_yearly,0.2709895764533676
Kegalle,bronchitis_deaths,frp_total,-0.09815086977694698
Kegalle,bronchitis_deaths,carbon_gross_emissions_yearly,-0.06987807940495765
Kegalle,bronchitis_deaths,tc_loss_ha,-0.0657642831840583
Kegalle,bronchitis_deaths,vim_anomaly,-0.03323556421692246
Kegalle,bronchitis_deaths,vim,-0.028007245538297462
Kegalle,bronchitis_deaths,so2_ug_m3,0.01611517216902973
Kegalle,bronchitis_deaths,no2_ug_m3,0.07388077334037448
Kegalle,bronchitis_deaths,pm2.5_ug_m3,0.13498802539040874
Kegalle,asthma_cfr,frp_total,-0.15287213990758133
Kegalle,asthma_cfr,vim,0.016820626963149465
Kegalle,asthma_cfr,vim_anomaly,0.02232993044901608
Kegalle,asthma_cfr,so2_ug_m3,0.031022371744638733
Kegalle,asthma_cfr,tc_loss_ha,0.05797957562291355
Kegalle,asthma_cfr,carbon_gross_emissions_yearly,0.07879874325137913
Kegalle,asthma_cfr,no2_ug_m3,0.14890010055503186
Kegalle,asthma_cfr,pm2.5_ug_m3,0.1885029346501143
Kegalle,bronchitis_cfr,frp_total,-0.03110521049391186
Kegalle,bronchitis_cfr,vim_anomaly,-0.007534147383152639
Kegalle,bronchitis_cfr,vim,-0.00682697324182447
Kegalle,bronchitis_cfr,so2_ug_m3,0.029061779982093163
Kegalle,bronchitis_cfr,no2_ug_m3,0.04380219781881151
Kegalle,bronchitis_cfr,tc_loss_ha,0.06795905170132353
Kegalle,bronchitis_cfr,carbon_gross_emissions_yearly,0.06820963962168698
Kegalle,bronchitis_cfr,pm2.5_ug_m3,0.18408725307531512
