metric,district_value,national_avg,difference
pm2.5_ug_m3,14.28759835246212,16.509129603420604,-2.221531250958483
frp_total,5.539090909090909,120.27140909090907,-114.73231818181816
tc_loss_ha,765.5454545454545,473.34545454545446,292.20000000000005
vim,0.7692354798030303,0.6777352525257576,0.0915002272772727
asthma_live_discharges,4868.818181818182,5901.8436363636365,-1033.0254545454545
