,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.3454699741245725,0.3438826218845626,-0.1066903905984734,0.03243738518489252,0.1639168895647281,-0.05735197763157125,0.16803089031457513,0.034225280265618746,-0.15643443068701723,0.2379945026444649,0.13498802539040877,0.1885029346501148,0.1840872530753153
no2_ug_m3,-0.3454699741245725,1.0,-0.49933756294607545,0.4268666874078965,0.16847786636378556,-0.10184309442055449,0.17917985386115148,-0.09617336386304072,-0.1397982377982862,-0.06393819360354511,0.06777017162909492,0.07388077334037457,0.14890010055503153,0.04380219781881158
so2_ug_m3,0.3438826218845626,-0.49933756294607545,1.0,-0.36747849316494124,-0.15398665489164404,-0.006306181056333366,-0.2604235913388633,-0.005611323540313468,-0.024633244080949954,-0.04190996443503807,0.02672666330970649,0.016115172169030006,0.03102237174463897,0.02906177998209322
vim,-0.1066903905984734,0.4268666874078965,-0.36747849316494124,1.0,0.8509716718543637,-0.008714440118607246,-0.036219402526482994,-0.010108726971671892,0.05128312199782778,0.021197900445713045,0.02808524167366853,-0.02800724553829764,0.016820626963149683,-0.006826973241825031
vim_anomaly,0.03243738518489252,0.16847786636378556,-0.15398665489164404,0.8509716718543637,1.0,-0.006494062536515671,0.012085000619626654,-0.008264656068905576,0.06127607250919847,0.02606268366640766,0.03324985367289679,-0.033235564216922524,0.022329930449015992,-0.007534147383152643
tc_loss_ha,0.1639168895647281,-0.10184309442055449,-0.006306181056333366,-0.008714440118607246,-0.006494062536515671,1.0,0.09139263884862074,0.9994997356735722,0.2705977063356351,0.1994043063793587,0.2674604923047266,-0.06576428318405877,0.05797957562291353,0.06795905170132359
frp_total,-0.05735197763157125,0.17917985386115148,-0.2604235913388633,-0.036219402526482994,0.012085000619626654,0.09139263884862074,1.0,0.08978868481324657,0.010112071628853882,0.017386452704066566,-0.11672066408228543,-0.09815086977694723,-0.15287213990758122,-0.03110521049391188
carbon_gross_emissions_yearly,0.16803089031457513,-0.09617336386304072,-0.005611323540313468,-0.010108726971671892,-0.008264656068905576,0.9994997356735722,0.08978868481324657,1.0,0.24932018730655656,0.1882149250157049,0.27098957645336763,-0.06987807940495808,0.07879874325137855,0.0682096396216871
asthma_live_discharges,0.034225280265618746,-0.1397982377982862,-0.024633244080949954,0.05128312199782778,0.06127607250919847,0.2705977063356351,0.010112071628853882,0.24932018730655656,1.0,0.49316029206335465,0.4379828367147554,0.5299213509150206,-0.45379749666315433,0.13333605836891152
bronchitis_live_discharges,-0.15643443068701723,-0.06393819360354511,-0.04190996443503807,0.021197900445713045,0.02606268366640766,0.1994043063793587,0.017386452704066566,0.1882149250157049,0.49316029206335465,1.0,-0.04606624978310701,0.06512796740074146,-0.4991757339398103,-0.651996660422529
asthma_deaths,0.2379945026444649,0.06777017162909492,0.02672666330970649,0.02808524167366853,0.03324985367289679,0.2674604923047266,-0.11672066408228543,0.27098957645336763,0.4379828367147554,-0.04606624978310701,1.0,0.7659931122995521,0.5371853790142159,0.5871442131263406
bronchitis_deaths,0.13498802539040877,0.07388077334037457,0.016115172169030006,-0.02800724553829764,-0.033235564216922524,-0.06576428318405877,-0.09815086977694723,-0.06987807940495808,0.5299213509150206,0.06512796740074146,0.7659931122995521,1.0,0.14307817091670455,0.46873805172284655
asthma_cfr,0.1885029346501148,0.14890010055503153,0.03102237174463897,0.016820626963149683,0.022329930449015992,0.05797957562291353,-0.15287213990758122,0.07879874325137855,-0.45379749666315433,-0.4991757339398103,0.5371853790142159,0.14307817091670455,1.0,0.40226327880700113
bronchitis_cfr,0.1840872530753153,0.04380219781881158,0.02906177998209322,-0.006826973241825031,-0.007534147383152643,0.06795905170132359,-0.03110521049391188,0.0682096396216871,0.13333605836891152,-0.651996660422529,0.5871442131263406,0.46873805172284655,0.40226327880700113,1.0
