,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.33514737876811945,0.017479605370899584,0.3621509830505474,-0.672499916595367,-0.004192885116781084,-0.08665743545633128,-0.3091657185646383,-0.030126092347218903,0.071669123071436,-0.05091339440783252,-0.0288558445549424,-0.021447125295360685,0.11514736097750697,0.07928914238262035,-0.024031538285159814,-0.03491654949121712,-0.002815895299450266,-0.724326041407753,-0.7273951305405207,-0.720937089687681
bronchitis_live_discharges,0.33514737876811945,1.0,-0.7557957146279095,0.4445435301431655,-0.7931356566575409,-0.7176331884425708,0.021036156594716086,0.12451941313218969,-0.03500973624491607,-0.09991336717345078,-0.03532104098275597,-0.07304715993603136,-0.06617179659370934,0.3631599453631515,0.3757451934488169,0.02444378812025371,0.04531210902590062,-0.003914988991434882,0.10478966270046167,0.10970249959280211,0.09982200976681388
asthma_deaths,0.017479605370899584,-0.7557957146279095,1.0,-0.41943453681059156,0.6279965327638406,0.6541505385967299,-0.008909744462116877,-0.16647586172827222,0.009936991582558261,0.10076972348611637,0.02141429608308405,0.07696715586901422,0.07067138887899013,-0.35291963439214485,-0.38210354936922075,0.03264447447746978,0.05043419830698546,0.002172601044933168,-0.31252257922664456,-0.31587304273015465,-0.30903023305194555
bronchitis_deaths,0.3621509830505474,0.4445435301431655,-0.41943453681059156,1.0,-0.6396337097949144,0.15938610496487973,0.049412735254074865,0.06290690071191844,0.0343154786142713,-0.021655615589836277,-0.04802120321086955,-0.03267727906439545,-0.028952060741685784,0.340620618968102,0.3668851084667339,0.04719527871018188,0.07948968551308011,-0.0025824050251309245,0.2656350847949588,0.26294199854016986,0.26821816474356747
asthma_cfr,-0.672499916595367,-0.7931356566575409,0.6279965327638406,-0.6396337097949144,1.0,0.33971650183809027,-0.006344761860987466,0.08534291249375625,0.03083238133143966,-0.007758096442171948,0.012515280304895427,0.04053587607091883,0.0324161137555758,-0.396570416586368,-0.3792056103733793,0.06425650612554874,0.10364441847146964,0.000847368395207483,0.2287885456234458,0.22687819034510395,0.23060337168049497
bronchitis_cfr,-0.004192885116781084,-0.7176331884425708,0.6541505385967299,0.15938610496487973,0.33971650183809027,1.0,0.08326943561265357,-0.1490428756688262,0.04612187984650667,0.13568162947850443,-0.010428689423149775,0.07570547019597798,0.07284908476647889,0.014045793044720142,-0.0057123058161478385,-0.03160305832703623,-0.06034268526508039,0.006001619858052072,-0.04242611986751728,-0.047483812319409194,-0.03734036925339948
pm2.5_ug_m3,-0.08665743545633128,0.021036156594716086,-0.008909744462116877,0.049412735254074865,-0.006344761860987466,0.08326943561265357,1.0,-0.22467299357299975,0.2131470924127369,0.17788927708665103,0.22910190049380186,0.3152611554774736,0.3277829195484773,0.03864083375761607,0.0326189431955179,-0.20559967000674184,-0.14218463396402292,-0.13841889844237884,0.056781183900149454,0.0561816354692986,0.05735726343327526
no2_ug_m3,-0.3091657185646383,0.12451941313218969,-0.16647586172827222,0.06290690071191844,0.08534291249375625,-0.1490428756688262,-0.22467299357299975,1.0,-0.4841339894123794,-0.5412050089609711,-0.16511686014073723,-0.11800330519788607,-0.12025939571663535,0.05347005366694195,0.08284202176479326,0.44102146261708697,0.014710818569065113,0.5024444549356664,0.40549093066992653,0.40587362536742866,0.40493172337209127
so2_ug_m3,-0.030126092347218903,-0.03500973624491607,0.009936991582558261,0.0343154786142713,0.03083238133143966,0.04612187984650667,0.2131470924127369,-0.4841339894123794,1.0,0.5221744712912274,0.2522970929208631,0.2137760517686401,0.19711608922684765,-0.0036653282408907065,-0.0002573122167220877,-0.5728473643599156,0.12524303206364631,-0.7559083091344523,0.04002966919939093,0.037817667272636024,0.04222854579465221
frp_total,0.071669123071436,-0.09991336717345078,0.10076972348611637,-0.021655615589836277,-0.007758096442171948,0.13568162947850443,0.17788927708665103,-0.5412050089609711,0.5221744712912274,1.0,0.33428470191536713,0.16360293277801777,0.15984740032845168,0.04081673587800063,0.025625790614353397,-0.7075082958948868,-0.22089856386036935,-0.6649255940447248,-0.1280900188831052,-0.12857104931670782,-0.127552541798143
frp_mean,-0.05091339440783252,-0.03532104098275597,0.02141429608308405,-0.04802120321086955,0.012515280304895427,-0.010428689423149775,0.22910190049380186,-0.16511686014073723,0.2522970929208631,0.33428470191536713,1.0,0.5052245385478111,0.48379164184700485,-0.09967965235090955,-0.10828143071098316,-0.23497822744085717,0.08183640000275469,-0.3315399568483851,-0.025869530700832803,-0.02508987440395377,-0.026639462593146052
brightness,-0.0288558445549424,-0.07304715993603136,0.07696715586901422,-0.03267727906439545,0.04053587607091883,0.07570547019597798,0.3152611554774736,-0.11800330519788607,0.2137760517686401,0.16360293277801777,0.5052245385478111,1.0,0.9976768622204959,-0.06395283485771065,-0.07394553215148486,-0.26225206696544,0.012230412136693349,-0.3136644372289857,-0.022107465576795503,-0.022645457445211327,-0.021558861855400534
bright_t31,-0.021447125295360685,-0.06617179659370934,0.07067138887899013,-0.028952060741685784,0.0324161137555758,0.07284908476647889,0.3277829195484773,-0.12025939571663535,0.19711608922684765,0.15984740032845168,0.48379164184700485,0.9976768622204959,1.0,-0.04985916975317399,-0.06022464352845487,-0.2582946470416278,0.004050623389021532,-0.3032260598495907,-0.024838060036158214,-0.02546843217315363,-0.024195715768882797
tc_loss_ha,0.11514736097750697,0.3631599453631515,-0.35291963439214485,0.340620618968102,-0.396570416586368,0.014045793044720142,0.03864083375761607,0.05347005366694195,-0.0036653282408907065,0.04081673587800063,-0.09967965235090955,-0.06395283485771065,-0.04985916975317399,1.0,0.9959066465771639,0.012039619361358663,0.009136598808820976,0.007801516221716879,0.28034775331421474,0.274998971288781,0.2855852266713009
carbon_gross_emissions_yearly,0.07928914238262035,0.3757451934488169,-0.38210354936922075,0.3668851084667339,-0.3792056103733793,-0.0057123058161478385,0.0326189431955179,0.08284202176479326,-0.0002573122167220877,0.025625790614353397,-0.10828143071098316,-0.07394553215148486,-0.06022464352845487,0.9959066465771639,1.0,0.02804022967646028,0.03578646812927013,0.007343935722662563,0.3436853564133808,0.33803194908740025,0.34920058028938017
vim,-0.024031538285159814,0.02444378812025371,0.03264447447746978,0.04719527871018188,0.06425650612554874,-0.03160305832703623,-0.20559967000674184,0.44102146261708697,-0.5728473643599156,-0.7075082958948868,-0.23497822744085717,-0.26225206696544,-0.2582946470416278,0.012039619361358663,0.02804022967646028,1.0,0.5192620775409176,0.7923770398239586,0.13207791474947198,0.1291760014213773,0.13492811820477546
vim_anomaly,-0.03491654949121712,0.04531210902590062,0.05043419830698546,0.07948968551308011,0.10364441847146964,-0.06034268526508039,-0.14218463396402292,0.014710818569065113,0.12524303206364631,-0.22089856386036935,0.08183640000275469,0.012230412136693349,0.004050623389021532,0.009136598808820976,0.03578646812927013,0.5192620775409176,1.0,-0.10987804614133419,0.21022083425751606,0.2056093033656554,0.21475004760379438
vim_climatology,-0.002815895299450266,-0.003914988991434882,0.002172601044933168,-0.0025824050251309245,0.000847368395207483,0.006001619858052072,-0.13841889844237884,0.5024444549356664,-0.7559083091344523,-0.6649255940447248,-0.3315399568483851,-0.3136644372289857,-0.3032260598495907,0.007801516221716879,0.007343935722662563,0.7923770398239586,-0.10987804614133419,1.0,0.0030675657356240846,0.002988009950909643,0.0031459437723922417
total_population_1k,-0.724326041407753,0.10478966270046167,-0.31252257922664456,0.2656350847949588,0.2287885456234458,-0.04242611986751728,0.056781183900149454,0.40549093066992653,0.04002966919939093,-0.1280900188831052,-0.025869530700832803,-0.022107465576795503,-0.024838060036158214,0.28034775331421474,0.3436853564133808,0.13207791474947198,0.21022083425751606,0.0030675657356240846,1.0,0.999783868977727,0.9997830419519161
male_population_1k,-0.7273951305405207,0.10970249959280211,-0.31587304273015465,0.26294199854016986,0.22687819034510395,-0.047483812319409194,0.0561816354692986,0.40587362536742866,0.037817667272636024,-0.12857104931670782,-0.02508987440395377,-0.022645457445211327,-0.02546843217315363,0.274998971288781,0.33803194908740025,0.1291760014213773,0.2056093033656554,0.002988009950909643,0.999783868977727,1.0,0.9991339164317437
female_population_1k,-0.720937089687681,0.09982200976681388,-0.30903023305194555,0.26821816474356747,0.23060337168049497,-0.03734036925339948,0.05735726343327526,0.40493172337209127,0.04222854579465221,-0.127552541798143,-0.026639462593146052,-0.021558861855400534,-0.024195715768882797,0.2855852266713009,0.34920058028938017,0.13492811820477546,0.21475004760379438,0.0031459437723922417,0.9997830419519161,0.9991339164317437,1.0
