target,district_value,national_avg,difference
asthma_live_discharges,11119.545454545454,5901.8436363636365,5217.7018181818175
bronchitis_live_discharges,3371.4545454545455,1374.6036363636363,1996.8509090909092
asthma_deaths,65.9090909090909,20.003636363636364,45.905454545454546
bronchitis_deaths,125.0,44.86545454545454,80.13454545454546
asthma_cfr,0.5827272727272728,12.96261818181818,-12.379890909090907
bronchitis_cfr,3.7972727272727274,234.0098909090909,-230.21261818181816
