,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.8031983144691203,0.6972469869057145,0.3855989366657882,0.19553966466089434,-0.20159345508937326,0.1328645160987997,-0.030738725520821228,0.01086762891393559,0.04097725267326881,0.057584556624599235,0.0625392006284266,0.06645543033846818,-0.44887040291573194,-0.5111864030340231,-0.10504087560766909,-0.12702697908762342,-0.0017637674699530316,-0.2779213743753927,-0.2795263396735329,-0.27632739421473074
bronchitis_live_discharges,0.8031983144691203,1.0,0.41289482942833267,0.3827214873230981,0.008260474905627318,-0.3037986570362096,0.06354593705540981,0.02961504653773727,-0.004057470012900964,-0.03838870604429041,-0.013153193417550443,0.0016334603334795278,0.006770141510169058,-0.5122767124321369,-0.5445613213095467,-0.06403401620585789,-0.07741657012617577,-0.0005367601401886216,-0.07654679605432566,-0.08132689071057006,-0.07191096868844919
asthma_deaths,0.6972469869057145,0.41289482942833267,1.0,0.1983766724604014,0.8258835720942684,-0.10382443598463406,0.12026473545967682,-0.16274033358389536,-0.02234191766979988,0.11972519908365958,0.11029026128773961,0.1436933634075518,0.1474018782142209,-0.1893634906124984,-0.27353802539221156,-0.07403143501809367,-0.08550721372333675,-0.001127228177857556,-0.7914554492229895,-0.791226195032952,-0.7915597099188996
bronchitis_deaths,0.3855989366657882,0.3827214873230981,0.1983766724604014,1.0,0.04940230159774315,0.7494831962584296,-0.02128635885395006,0.04100503564767081,0.03243955768356729,-0.0657085397575429,-0.1511922532844768,-0.10926955972603217,-0.10722376148828237,-0.49319452232758476,-0.4840184921728781,-0.041067029132374595,-0.047881399414165075,-0.0010925821638709645,0.12511439296059948,0.12333831199889182,0.12681406760895028
asthma_cfr,0.19553966466089434,0.008260474905627318,0.8258835720942684,0.04940230159774315,1.0,0.07144856890148071,0.05355089138308919,-0.19229890929866564,-0.05252803523626842,0.10187333493174845,0.09123767476078475,0.1421780623726508,0.1450833215609401,0.12176919357040185,0.05789645000061439,-0.03783671510698547,-0.03995642315695526,-0.00044112101853814643,-0.8288392186360878,-0.8289881573684957,-0.8285720485294898
bronchitis_cfr,-0.20159345508937326,-0.3037986570362096,-0.10382443598463406,0.7494831962584296,0.07144856890148071,1.0,-0.06849270844638693,0.02580492854607554,0.02363217883839808,-0.05954235902693438,-0.15779999223528773,-0.12129498373953504,-0.1221667422102583,-0.06617192780211456,-0.02757990911025141,-0.01129283888785536,-0.01157807803163474,-0.0010889390631294157,0.21637029842817232,0.21724888982131343,0.21548818247319848
pm2.5_ug_m3,0.1328645160987997,0.06354593705540981,0.12026473545967682,-0.02128635885395006,0.05355089138308919,-0.06849270844638693,1.0,-0.3693558117340209,0.12324347446931797,-0.0744985121486667,-0.043839342468898125,-0.018614148488555977,-0.01134530999834769,0.11354487209335826,0.10076497666855143,-0.3687181969000794,-0.18732068821283293,-0.4117031422469674,0.06986838371738899,0.07126723194070415,0.06850470507250801
no2_ug_m3,-0.030738725520821228,0.02961504653773727,-0.16274033358389536,0.04100503564767081,-0.19229890929866564,0.02580492854607554,-0.3693558117340209,1.0,-0.0056405224615374465,0.20016405692829772,0.20180369378158358,0.23474032333824085,0.2330161421024224,-0.027875239069929735,-0.012538723699404064,0.551349402272462,0.17975975160459517,0.76705285488487,0.20205687683886966,0.20165985150254773,0.20241097052937923
so2_ug_m3,0.01086762891393559,-0.004057470012900964,-0.02234191766979988,0.03243955768356729,-0.05252803523626842,0.02363217883839808,0.12324347446931797,-0.0056405224615374465,1.0,-0.04483774083397456,-0.014545145277605684,-0.024678401518506757,-0.02163157257780208,-0.052487752339965374,-0.051354349223948895,-0.0576469093450841,0.08608687654564487,-0.23287258880844527,0.043444661105979304,0.043855141902396054,0.043041093657066015
frp_total,0.04097725267326881,-0.03838870604429041,0.11972519908365958,-0.0657085397575429,0.10187333493174845,-0.05954235902693438,-0.0744985121486667,0.20016405692829772,-0.04483774083397456,1.0,0.788132414023339,0.6081498467793982,0.5926233864095968,-0.01228002955706836,-0.023830474539148373,0.03804451413382895,0.013335391477740488,0.05342161226702925,-0.12112546658059123,-0.11948200739505789,-0.12269742980917119
