district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Ampara,Eastern,132,2014-2024,448368.0,16.118140956674242,305.2806060606061,0.6626969697045454,352.0,7824.090909090909,2019.090909090909
