district,target,feature,correlation
Ampara,asthma_live_discharges,vim_anomaly,-0.047403637180290545
Ampara,asthma_live_discharges,vim,-0.034499031181549934
Ampara,asthma_live_discharges,so2_ug_m3,-0.02758552343421973
Ampara,asthma_live_discharges,frp_total,0.015482870491315984
Ampara,asthma_live_discharges,no2_ug_m3,0.01607962912030158
Ampara,asthma_live_discharges,carbon_gross_emissions_yearly,0.031848422764936615
Ampara,asthma_live_discharges,tc_loss_ha,0.04316435340766714
Ampara,asthma_live_discharges,pm2.5_ug_m3,0.06835838063472278
Ampara,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.10318107746592248
Ampara,bronchitis_live_discharges,vim_anomaly,-0.07552723987889405
Ampara,bronchitis_live_discharges,vim,-0.054792121742962704
Ampara,bronchitis_live_discharges,no2_ug_m3,-0.051259072492807214
Ampara,bronchitis_live_discharges,tc_loss_ha,-0.04222859719580232
Ampara,bronchitis_live_discharges,so2_ug_m3,-0.013993875609056326
Ampara,bronchitis_live_discharges,frp_total,0.015367633835305147
Ampara,bronchitis_live_discharges,pm2.5_ug_m3,0.032149259066407816
Ampara,asthma_deaths,no2_ug_m3,-0.3192756744234724
Ampara,asthma_deaths,pm2.5_ug_m3,-0.0552681103813095
Ampara,asthma_deaths,vim_anomaly,-0.032323958378357644
Ampara,asthma_deaths,vim,-0.022447886793076566
Ampara,asthma_deaths,so2_ug_m3,-0.0019790678570815274
Ampara,asthma_deaths,carbon_gross_emissions_yearly,0.024842607937247664
Ampara,asthma_deaths,tc_loss_ha,0.05832419294778803
Ampara,asthma_deaths,frp_total,0.08474862955410985
Ampara,bronchitis_deaths,frp_total,-0.07031387076815865
Ampara,bronchitis_deaths,no2_ug_m3,0.005868956243842826
Ampara,bronchitis_deaths,so2_ug_m3,0.03292133767347504
Ampara,bronchitis_deaths,vim,0.05881461019076449
Ampara,bronchitis_deaths,vim_anomaly,0.10215775833036599
Ampara,bronchitis_deaths,pm2.5_ug_m3,0.12489665862620039
Ampara,bronchitis_deaths,carbon_gross_emissions_yearly,0.2967233136982146
Ampara,bronchitis_deaths,tc_loss_ha,0.3275059992979851
Ampara,asthma_cfr,no2_ug_m3,-0.3226428181334577
Ampara,asthma_cfr,pm2.5_ug_m3,-0.13487264693549328
Ampara,asthma_cfr,vim_anomaly,-0.050513655652848856
Ampara,asthma_cfr,vim,-0.028407066872885137
Ampara,asthma_cfr,so2_ug_m3,0.0008467460128161485
Ampara,asthma_cfr,carbon_gross_emissions_yearly,0.05133922721463567
Ampara,asthma_cfr,tc_loss_ha,0.05852967040700139
Ampara,asthma_cfr,frp_total,0.09574227536397525
Ampara,bronchitis_cfr,frp_total,-0.10895097463061955
Ampara,bronchitis_cfr,so2_ug_m3,0.049614350091573986
Ampara,bronchitis_cfr,no2_ug_m3,0.07811414373990816
Ampara,bronchitis_cfr,vim,0.12618683325441835
Ampara,bronchitis_cfr,pm2.5_ug_m3,0.13701022232395396
Ampara,bronchitis_cfr,vim_anomaly,0.20457175254333665
Ampara,bronchitis_cfr,tc_loss_ha,0.36295243949739164
Ampara,bronchitis_cfr,carbon_gross_emissions_yearly,0.3732028991619613
